customerID,SeniorCitizen,tenure,MultipleLines,InternetService,TechSupport,Contract,TotalCharges,Churn,StreamersWithTechSupport,Safer,Family,OnlinePayment,All,AverageChargesBasedOnContract,MonthlyChargesBin
7997-EASSD,0,63,1,0,1,12,4965.1,0,0,0,0,0,0,945.73334,1
5931-FLJJF,1,7,0,0,0,1,467.55,1,0,0,0,0,0,66.792854,1
2252-NKNSI,0,52,1,1,1,24,4461.85,0,1,0,0,0,0,2059.3154,1
8979-CAMGB,1,64,1,0,1,12,6688.1,0,1,0,0,0,0,1254.0188,1
4554-YGZIH,1,49,1,0,0,1,4547.25,1,0,0,0,0,0,92.80102,1
1833-TCXKK,0,45,1,0,0,1,4882.8,0,0,0,0,0,0,108.50666,1
8020-BWHYL,1,15,0,0,0,1,1147.45,1,0,0,0,0,0,76.496666,1
8313-KTIHG,0,4,0,1,1,1,249.4,0,1,0,0,1,0,62.35,0
6771-XWBDM,0,57,1,0,0,1,5921.35,1,0,0,0,0,0,103.88333,1
2866-IKBTM,0,1,0,2,0,1,19.55,0,0,0,0,0,0,19.55,0
2792-LSHWX,0,1,0,0,1,1,83.4,0,0,0,0,0,0,83.4,1
8191-XWSZG,0,52,0,2,0,12,1022.95,0,0,0,0,0,0,236.06538,0
5286-YHCVC,0,72,1,0,0,24,7470.1,0,0,0,0,0,0,2490.0332,1
7638-QVMVY,0,7,0,0,0,1,522.95,1,0,0,0,1,0,74.707146,1
4445-KWOKW,0,42,1,1,0,12,2421.6,0,0,0,0,0,0,691.88574,0
9061-TIHDA,1,13,1,0,0,1,1233.65,1,0,0,0,1,0,94.89616,1
5649-TJHOV,1,27,0,1,0,1,1032.0,1,0,0,0,0,0,38.22222,0
9473-CBZOP,0,28,1,1,0,12,1654.45,0,0,0,0,0,0,709.05,0
0708-SJDIS,0,34,1,1,1,1,2157.5,0,1,0,0,0,0,63.455883,0
2812-SFXMJ,0,1,0,2,0,1,20.05,0,0,0,0,0,0,20.05,0
7395-IGJOS,1,17,0,0,0,1,1329.2,1,0,0,0,0,0,78.18823,1
1264-BYWMS,0,55,1,0,0,1,5283.95,1,0,0,0,1,0,96.07182,1
0257-ZESQC,1,27,0,0,0,1,1929.35,1,0,0,0,0,0,71.457405,1
2480-JZOSN,0,1,0,2,0,1,20.65,0,0,0,0,0,0,20.65,0
7108-DGVUU,1,21,1,1,0,12,1497.05,0,0,0,0,0,0,855.4572,1
2691-NZETQ,0,9,1,0,0,1,758.6,1,0,0,0,1,0,84.28889,1
6769-DCQLI,0,52,0,0,1,12,5426.85,1,1,0,0,0,0,1252.3501,1
0042-RLHYP,0,69,0,2,0,24,1396.9,0,0,0,1,0,0,485.8783,0
6946-LMSQS,1,25,1,0,0,12,2177.45,1,0,0,0,1,0,1045.176,1
5502-RLUYV,0,69,1,0,0,1,7446.9,1,0,0,1,1,0,107.92609,1
1926-QUZNN,0,72,1,2,0,24,1841.2,0,0,0,0,0,0,613.73334,0
9190-MFJLN,1,19,0,0,0,1,1777.9,1,0,0,0,0,0,93.573685,1
1221-GHZEP,0,62,0,1,1,24,3846.75,0,1,0,0,0,0,1489.0645,0
7318-EIVKO,0,8,1,1,0,1,436.6,0,0,0,0,1,0,54.575,0
7233-DRTRF,0,63,1,0,0,1,6444.05,0,0,0,0,1,0,102.28651,1
4929-XIHVW,1,2,0,0,0,1,181.65,0,0,0,0,0,0,90.825,1
0495-ZBNGW,1,5,1,0,0,1,343.95,1,0,0,0,0,0,68.79,1
5858-EAFCZ,0,1,0,1,0,1,44.45,0,0,0,0,0,0,44.45,0
0575-CUQOV,1,60,0,0,0,12,5867.0,0,0,0,0,1,0,1173.4,1
8161-QYMTT,0,7,1,0,0,1,701.3,0,0,0,0,1,0,100.185715,1
7603-USHJS,0,12,1,0,0,1,871.4,1,0,0,0,0,0,72.61667,1
3970-XGJDU,0,62,0,2,0,24,1123.65,0,0,0,0,0,0,434.9613,0
8174-TBVCF,0,70,1,1,1,24,6859.05,0,1,1,0,0,0,2351.6743,1
5296-BFCYD,0,46,0,2,0,24,936.85,0,0,0,1,0,0,488.79132,0
9919-YLNNG,0,42,0,0,1,1,4327.5,0,1,0,0,0,0,103.03571,1
9025-ZRPVR,0,9,0,2,0,1,185.6,1,0,0,0,0,0,20.622223,0
3950-VPYJB,0,57,0,1,1,12,3509.4,0,0,0,1,0,0,738.82104,0
5140-FOMCQ,0,59,1,0,0,12,6557.75,0,0,1,0,0,0,1333.7797,1
8902-ZEOVF,0,47,0,2,0,12,951.55,0,0,0,1,0,0,242.94894,0
8548-AWOFC,0,66,1,1,1,1,4264.6,0,1,0,0,0,0,64.61515,0
4884-ZTHVF,1,8,0,0,0,1,713.6,0,0,0,0,1,0,89.2,1
7989-VCQOH,0,18,0,1,1,1,1611.15,0,1,0,1,0,0,89.50833,1
4735-ASGMA,0,26,1,0,0,1,2515.3,1,0,0,0,1,0,96.74231,1
7966-YOTQW,0,10,1,1,0,1,568.2,0,0,0,0,0,0,56.82,0
4043-MKDTV,0,71,0,0,1,24,7291.75,0,1,0,0,1,0,2464.817,1
6383-ZTSIW,1,39,0,0,0,12,3877.95,0,0,0,0,0,0,1193.2153,1
2661-GKBTK,0,60,0,1,1,24,4543.95,0,1,0,1,0,0,1817.5801,1
4002-BQWPQ,0,25,1,1,1,1,2028.8,0,1,1,0,0,0,81.152,1
3580-REOAC,0,10,0,1,0,1,435.4,1,0,0,0,0,0,43.54,0
4871-JTKJF,1,1,0,0,0,1,69.65,1,0,0,0,1,0,69.65,0
4672-FOTSD,0,12,1,1,1,1,832.3,0,0,0,0,1,0,69.35833,0
9388-ZEYVT,0,43,0,1,1,12,1931.3,0,1,0,0,0,0,538.96747,0
3580-GICBM,0,61,1,2,0,24,1445.2,0,0,0,1,0,0,568.6033,0
9577-WJVCQ,0,68,1,1,0,1,3687.75,0,0,0,0,0,0,54.231617,0
6719-OXYBR,0,15,0,0,0,1,1219.85,0,0,0,0,0,0,81.32333,1
5651-YLPRD,0,32,0,0,0,1,2723.75,0,0,0,1,1,0,85.11719,1
9087-EYCPR,0,60,1,2,0,24,1505.05,0,0,0,0,0,0,602.02,0
8761-NSOBC,0,44,0,0,1,1,4398.15,1,1,0,0,0,0,99.957954,1
5624-BQSSA,0,1,0,2,0,1,20.95,1,0,0,0,0,0,20.95,0
3865-ZFZIB,0,19,0,2,0,24,358.15,0,0,0,0,0,0,452.40002,0
4232-JGKIY,0,1,0,2,0,1,19.2,0,0,0,0,0,0,19.2,0
1085-LDWAM,0,69,0,2,0,12,1442.65,0,0,0,1,0,0,250.89565,0
1452-XRSJV,0,39,0,1,0,1,2066.0,0,0,0,1,0,0,52.974358,0
9500-LTVBP,0,35,1,0,1,1,2835.9,0,0,0,0,0,0,81.02571,1
0147-ESWWR,1,39,1,0,1,1,3949.15,0,1,0,0,1,0,101.260254,1
6447-GORXK,0,31,0,1,0,1,789.2,0,0,0,0,0,0,25.458065,0
4250-WAROZ,1,60,1,0,0,1,5774.55,0,0,0,1,1,0,96.2425,1
3523-BRGUW,1,26,0,2,0,12,504.2,0,0,0,0,0,0,232.70769,0
2017-CCBLH,0,8,0,2,0,24,141.6,0,0,0,0,0,0,424.80002,0
6169-PPETC,0,35,0,2,0,24,759.35,0,0,0,1,0,0,520.69714,0
7473-ZBDSN,0,14,0,2,0,24,255.55,0,0,0,1,0,0,438.08575,0
1215-FIGMP,0,60,1,0,0,1,5450.7,0,0,0,0,0,0,90.845,1
9074-KGVOX,0,50,0,1,0,1,2021.35,0,0,0,1,0,0,40.427,0
3855-ONCAR,0,4,0,0,0,1,299.75,0,0,0,1,0,0,74.9375,1
4774-HHGGS,0,30,0,2,0,24,637.55,0,0,0,0,0,0,510.04,0
7274-CGTOD,0,62,0,1,1,24,2618.3,0,0,1,0,0,0,1013.53546,0
9467-ROOLM,0,25,0,2,0,1,461.3,0,0,0,0,0,0,18.452,0
0784-GTUUK,0,62,1,2,0,12,1446.8,0,0,0,0,0,0,280.02582,0
0550-DCXLH,0,13,0,1,1,1,931.55,0,1,0,0,0,0,71.65769,1
4636-QRJKY,0,6,1,0,1,1,502.85,1,0,0,1,1,0,83.808334,1
6086-ESGRL,0,1,0,0,0,1,80.15,1,0,0,0,0,0,80.15,1
3891-NLXJB,0,37,0,1,1,24,1390.85,0,0,0,0,0,0,902.1729,0
3654-ARMGP,0,61,1,1,1,24,5321.25,0,1,0,0,0,0,2093.6064,1
5501-TVMGM,0,1,0,1,0,1,55.25,0,0,0,0,1,0,55.25,0
8344-WFMFH,0,9,0,1,0,1,484.05,0,0,0,0,1,0,53.783333,0
5445-UTODQ,0,7,0,0,0,1,576.65,1,0,0,0,1,0,82.37858,1
1356-MKYSK,0,6,0,1,1,1,483.3,0,1,0,0,0,0,80.549995,1
3002-WQZWT,0,29,1,0,0,1,1993.25,0,0,0,0,1,0,68.73276,1
2545-LXYVJ,0,72,0,2,0,24,1492.1,0,0,0,0,0,0,497.36664,0
9732-OUYRN,0,49,0,2,0,12,918.7,0,0,0,0,0,0,224.98776,0
0111-KLBQG,1,32,0,0,0,1,2861.45,0,0,0,1,0,0,89.42031,1
2831-EBWRN,0,4,0,1,0,1,199.75,0,0,0,0,1,0,49.9375,0
4163-HFTUK,0,51,0,2,0,12,1007.8,0,0,0,0,0,0,237.12941,0
5136-RGMZO,0,31,1,1,1,1,2168.15,0,1,0,0,1,0,69.94032,1
9588-OZDMQ,0,2,0,1,0,1,89.75,0,0,0,0,1,0,44.875,0
2273-QCKXA,0,1,0,1,1,1,49.05,0,0,0,0,0,0,49.05,0
2253-KPMNB,0,69,0,1,1,24,3121.4,0,0,1,1,0,0,1085.7043,0
7798-JVXYM,0,14,0,1,1,1,921.4,0,1,0,0,1,0,65.814285,0
5605-XNWEN,1,72,1,2,0,24,1802.55,0,0,0,0,0,0,600.85004,0
7321-PKUYW,0,11,1,0,1,1,987.95,1,1,0,0,0,0,89.81364,1
7998-WNZEM,0,71,1,1,1,24,5708.2,0,1,1,0,0,0,1929.5325,1
1498-DQNRX,0,29,0,2,0,1,573.05,0,0,0,0,0,0,19.760344,0
6519-CFDBX,0,2,0,1,0,1,80.95,0,0,0,0,1,0,40.475,0
6127-IYJOZ,1,1,0,1,0,1,45.85,0,0,0,0,0,0,45.85,0
4193-ORFCL,1,1,0,1,0,1,45.1,1,0,0,0,0,0,45.1,0
5736-YEJAX,0,69,1,1,1,24,5502.55,0,1,1,0,0,0,1913.9304,1
9499-XPZXM,0,72,1,1,1,24,4804.75,0,0,0,0,0,0,1601.5833,0
9755-JHNMN,0,49,0,1,1,24,3306.85,0,0,1,0,0,0,1619.6818,0
9555-SAHUZ,0,38,0,1,0,1,2076.05,0,0,0,1,0,0,54.632896,0
2959-MJHIC,0,4,0,0,0,1,307.4,1,0,0,0,1,0,76.85,1
7609-YBPXG,0,54,1,1,1,24,4735.2,0,1,0,0,0,0,2104.5334,1
4342-HENTK,1,2,0,0,0,1,142.35,1,0,0,0,1,0,71.175,1
6814-ZPWFQ,1,51,1,2,0,12,1260.7,0,0,0,0,0,0,296.63528,0
4919-MOAVT,0,3,0,0,0,1,220.1,1,0,0,0,0,0,73.36667,0
6248-BSHKG,0,61,0,2,0,12,1226.45,0,0,0,1,0,0,241.26886,0
1635-HDGFT,0,19,0,2,0,24,398.55,0,0,0,0,0,0,503.43155,0
5110-CHOPY,0,60,0,1,0,24,3237.05,0,0,0,0,0,0,1294.82,0
5296-PSYVW,0,72,1,2,0,24,1750.7,0,0,0,0,0,0,583.56665,0
6762-NSODU,0,46,0,2,0,24,958.15,0,0,0,1,0,0,499.90436,0
0295-PPHDO,0,1,1,0,0,1,95.45,1,0,0,0,1,0,95.45,1
8993-IZEUX,0,7,0,0,0,1,488.65,0,0,0,0,0,0,69.807144,0
1166-PQLGG,0,72,0,2,0,24,1463.45,0,0,0,1,0,0,487.81665,0
3956-CJUST,1,23,0,0,0,1,1643.55,0,0,0,0,0,0,71.458694,1
6663-JOCQO,0,31,1,1,1,12,2344.5,0,1,0,1,0,0,907.54846,1
1852-XEMDW,0,22,1,1,0,1,1427.55,0,0,1,0,0,0,64.88864,0
6464-KEXXH,0,8,0,1,0,1,186.3,0,0,0,0,0,0,23.2875,0
0048-PIHNL,0,49,0,2,0,12,900.9,0,0,0,0,0,0,220.62859,0
9940-HPQPG,0,9,1,0,0,1,865.8,1,0,1,0,0,0,96.2,1
1725-IQNIY,0,54,0,0,1,24,6110.2,1,1,1,0,0,0,2715.6445,1
9631-XEYKE,0,3,1,1,0,1,137.25,0,0,0,0,0,0,45.75,0
0254-WWRKD,0,67,0,1,0,12,3431.75,0,0,0,1,0,0,614.6418,0
0334-GDDSO,1,3,1,0,0,1,233.7,1,0,0,0,1,0,77.9,1
0093-XWZFY,0,40,1,0,0,1,4036.85,1,0,0,0,0,0,100.92125,1
8010-EZLOU,1,15,1,0,0,1,1217.25,1,0,0,0,1,0,81.15,1
0750-EBAIU,0,52,0,0,0,12,4738.3,0,0,0,0,0,0,1093.4537,1
3696-XRIEN,0,50,1,1,1,12,4179.1,0,1,0,0,0,0,1002.984,1
5996-DAOQL,0,1,0,2,0,1,20.45,0,0,0,0,0,0,20.45,0
5845-BZZIB,0,35,0,2,0,24,655.3,0,0,0,1,0,0,449.34857,0
4324-BZCKL,0,10,0,1,0,1,551.3,0,0,0,1,0,0,55.129997,0
2040-LDIWQ,0,65,1,1,1,24,5324.5,0,1,0,1,0,0,1965.9692,1
1212-GLHMD,0,3,0,0,0,1,244.85,0,0,0,0,0,0,81.61667,1
7921-LMDFQ,1,51,0,0,0,12,4905.75,0,0,0,0,0,0,1154.2942,1
5480-HPRRX,1,3,0,1,0,1,77.75,1,0,0,0,0,0,25.916666,0
9578-FOMUK,0,15,1,2,0,1,324.15,0,0,0,0,1,0,21.609999,0
0058-EVZWM,0,55,1,0,0,1,4959.6,0,0,0,0,0,0,90.174545,1
1080-BWSYE,1,64,1,2,0,24,1740.8,0,0,0,0,0,0,652.80005,0
2466-NEJOJ,0,8,0,2,0,1,169.75,0,0,0,1,0,0,21.21875,0
8868-GAGIO,0,45,1,0,0,1,3713.95,0,0,0,0,0,0,82.53222,1
3597-MVHJT,0,27,1,0,0,1,2595.25,0,0,0,0,0,0,96.12037,1
7787-BNTZM,0,6,0,2,0,1,130.5,0,0,0,0,0,0,21.75,0
6598-KELSS,0,50,0,1,0,12,2208.05,0,0,0,0,0,0,529.932,0
5215-LNLDJ,0,7,0,1,0,1,149.05,0,0,0,1,1,0,21.292858,0
8205-MQUGY,0,12,0,1,0,1,571.15,0,0,0,1,1,0,47.595837,0
3571-DPYUH,0,58,1,0,1,12,5430.35,0,1,0,1,0,0,1123.5208,1
3500-RMZLT,1,15,0,0,1,1,1426.75,1,1,0,0,0,0,95.11667,1
0463-ZSDNT,0,10,0,1,0,1,503.25,0,0,0,0,0,0,50.325,0
5385-SUIRI,1,52,1,0,0,1,5568.35,1,0,0,0,1,0,107.08366,1
1089-HDMKP,1,11,0,1,1,1,601.25,0,0,0,0,1,0,54.659092,0
7601-WFVZV,0,1,0,2,0,1,19.55,0,0,0,0,0,0,19.55,0
3923-CSIHK,1,50,0,0,0,1,3444.85,1,0,0,0,1,0,68.897,1
0674-EYYZV,0,1,0,1,0,1,54.65,0,0,0,0,1,0,54.65,0
1169-WCVAK,0,19,1,0,1,1,1672.35,0,0,0,0,0,0,88.01842,1
4075-JFPGR,0,51,0,0,0,12,4619.55,0,0,1,0,1,0,1086.9529,1
4807-IZYOZ,0,51,0,2,0,24,1020.75,0,0,0,0,0,0,480.35294,0
4546-FOKWR,0,16,1,0,0,1,1129.35,0,0,0,0,0,0,70.58437,1
1371-WEPDS,1,40,0,1,0,12,2283.3,0,0,0,0,0,0,684.99,0
2472-OVKUP,0,6,0,0,0,1,531.0,1,0,0,0,1,0,88.5,1
6047-SUHPR,0,39,0,1,0,12,2343.85,0,0,1,1,0,0,721.18463,0
2378-YIZKA,0,68,0,1,1,24,5607.75,0,1,1,1,0,1,1979.2058,1
4283-IVYCI,0,9,0,1,1,1,547.8,0,1,0,0,0,0,60.866665,0
0266-CLZKZ,0,67,1,0,1,24,6717.9,0,1,0,1,0,0,2406.412,1
2484-DGXPZ,0,31,0,2,0,1,658.95,1,0,0,1,0,0,21.256453,0
9938-EKRGF,0,15,0,1,1,1,1287.85,0,1,1,0,0,0,85.85667,1
0991-BRRFB,0,18,0,1,0,1,874.8,1,0,0,0,0,0,48.6,0
0661-WCQNQ,0,22,0,1,1,12,1292.2,0,0,0,0,0,0,704.83636,0
1258-YMZNM,1,27,1,0,0,12,2857.6,0,0,1,0,0,0,1270.0446,0
7156-MHUGY,1,13,0,0,0,1,1201.15,1,0,0,0,1,0,92.39616,1
7754-IXRMC,0,1,0,1,0,1,45.35,0,0,0,0,0,0,45.35,0
4248-HCETZ,1,30,0,0,0,1,2365.15,1,0,0,0,0,0,78.83833,1
7503-MIOGA,1,72,1,1,1,24,6697.35,0,1,1,0,0,0,2232.4502,1
2525-GVKQU,0,60,0,2,0,24,1093.0,0,0,0,0,0,0,437.2,0
1383-EZRWL,0,7,0,2,0,1,164.85,1,0,0,0,0,0,23.550001,0
1950-KSVVJ,0,45,1,0,1,12,5032.25,0,1,1,0,0,0,1341.9333,0
5909-ECHUI,0,1,0,1,0,1,56.25,1,0,0,0,1,0,56.25,0
3810-DVDQQ,0,72,1,0,1,24,8308.9,0,1,1,1,0,1,2769.6335,0
5572-ZDXHY,0,22,0,0,0,1,1855.65,1,0,0,0,0,0,84.347725,1
9850-OWRHQ,0,3,1,0,0,1,228.0,1,0,0,0,0,0,76.0,1
7044-YAACC,1,4,0,0,0,1,280.35,0,0,0,0,1,0,70.0875,1
1301-LOPVR,0,29,0,1,1,12,1636.95,0,1,1,1,0,1,677.3586,0
4238-HFHSN,1,61,1,0,0,1,4904.85,0,0,0,0,1,0,80.40738,1
8746-OQQRW,0,4,1,2,0,1,101.9,0,0,0,0,0,0,25.475,0
8069-RHUXK,0,67,0,1,1,24,2545.7,0,0,0,1,0,0,911.8925,0
8150-QUDFX,0,2,0,2,0,1,51.6,0,0,0,0,0,0,25.8,0
7743-EXURX,0,8,0,1,0,1,415.05,1,0,0,1,1,0,51.88125,0
5146-YYFRZ,0,67,0,2,0,24,1311.75,0,0,0,0,0,0,469.88058,0
0684-AOSIH,0,1,0,0,0,1,95.0,1,0,0,0,1,0,95.0,1
8963-JLGJT,0,3,0,1,0,1,157.55,0,0,0,0,0,0,52.516666,0
3604-WLABM,0,10,0,1,1,1,583.0,0,0,0,0,0,0,58.3,0
9763-GRSKD,0,13,0,1,0,1,587.45,0,0,0,1,0,0,45.18846,0
9140-CZQZZ,0,68,0,1,1,24,5515.8,0,1,0,0,0,0,1946.7528,1
1106-HRLKZ,0,40,0,2,0,24,808.95,0,0,0,1,0,0,485.37003,0
3191-CSNMG,0,3,0,0,0,1,239.45,0,0,0,1,1,0,79.816666,1
3569-JFODW,0,72,1,1,1,24,6652.45,0,1,1,1,0,1,2217.4834,1
1567-DSCIC,0,8,1,0,0,1,773.65,1,0,0,0,1,0,96.70625,1
0959-WHOKV,0,42,1,0,0,12,4298.45,0,0,1,0,1,0,1228.1287,1
5480-XTFFL,0,31,0,2,0,24,697.7,0,0,0,1,0,0,540.15485,0
8808-ELEHO,1,8,1,0,0,1,585.95,1,0,0,0,1,0,73.24375,1
0459-SPZHJ,0,63,1,1,0,24,5435.0,0,0,1,1,0,0,2070.4763,1
4111-BNXIF,0,67,0,1,1,24,4103.9,0,1,0,1,1,0,1470.0537,0
8316-BBQAY,0,65,0,1,1,24,3921.1,0,1,0,0,0,0,1447.7908,0
6615-NGGZJ,0,14,1,0,0,1,1415.55,1,0,0,0,1,0,101.11072,1
0082-OQIQY,0,29,0,0,1,1,2607.6,0,1,0,0,1,0,89.917244,1
8217-QYOHV,0,5,0,1,1,1,266.95,0,0,0,0,0,0,53.390003,0
5318-YKDPV,0,43,0,1,1,24,3566.6,0,1,0,1,0,0,1990.6606,1
7707-PYBBH,0,40,0,1,1,1,2647.1,0,0,0,0,0,0,66.177505,0
7826-VVKWT,1,24,0,0,0,24,2263.45,0,0,0,1,1,0,2263.45,1
6440-DKQGE,0,30,0,1,0,12,1929.95,0,0,0,0,0,0,771.98,0
4957-TIALW,0,15,0,1,1,12,1010.0,0,0,1,0,0,0,808.0,0
4512-ZUIYL,0,2,0,0,0,1,153.05,1,0,0,0,0,0,76.525,1
8792-AOROI,0,8,0,1,1,24,564.35,0,1,0,0,0,0,1693.0499,0
5324-KTGCG,0,71,0,2,0,12,1539.75,0,0,0,0,0,0,260.23944,0
4719-UMSIY,0,6,0,2,0,1,100.9,0,0,0,0,0,0,16.816668,0
3804-RVTGV,0,50,1,0,0,1,5017.9,1,0,0,1,0,0,100.358,1
2696-RZVZW,0,68,1,2,0,24,1629.2,0,0,0,0,0,0,575.0117,0
5171-EPLKN,0,27,0,2,0,24,470.0,0,0,0,0,0,0,417.77777,0
7622-NXQZR,0,28,0,1,1,1,810.85,0,0,0,0,0,0,28.958927,0
6791-YBNAK,0,18,0,1,0,1,467.85,0,0,0,1,0,0,25.991667,0
9626-VFRGG,0,41,1,0,0,1,3645.05,0,0,0,0,0,0,88.903656,1
6797-LNAQX,0,70,1,0,0,24,6859.5,1,0,0,1,0,0,2351.8286,1
6463-MVYRY,1,57,0,1,1,24,4003.0,0,1,0,0,0,0,1685.4738,0
3224-DFQNQ,0,66,1,0,1,12,5898.6,0,0,0,0,0,0,1072.4727,1
6341-JVQGF,0,31,0,1,1,12,2545.75,0,1,0,1,0,0,985.45154,1
3086-RUCRN,0,66,1,0,1,1,6595.0,0,1,1,0,0,0,99.92424,1
5808-TOTXO,0,3,0,2,0,12,57.4,0,0,0,0,0,0,229.6,0
2405-LBMUW,0,61,0,1,1,12,3088.75,0,1,0,1,0,0,607.6229,0
0734-OXWBT,0,3,0,1,1,1,225.65,0,1,0,0,0,0,75.21667,1
7341-LXCAF,0,4,1,0,0,1,301.4,1,0,0,0,1,0,75.35,1
8590-OHDIW,0,38,0,2,0,12,749.35,0,0,0,1,0,0,236.63684,0
8857-CUPFQ,0,63,0,2,0,24,1237.65,0,0,0,0,0,0,471.48572,0
0142-GVYSN,0,26,0,2,0,1,511.25,0,0,0,0,1,0,19.663462,0
3217-FZDMN,1,8,0,0,0,1,742.95,1,0,0,0,0,0,92.86875,1
1766-GKNMI,0,29,1,0,0,1,2516.2,0,0,0,0,1,0,86.76552,1
2786-GCDPI,1,50,1,0,1,1,5222.35,0,1,0,0,1,0,104.447,1
4459-BBGHE,0,30,0,1,0,1,1307.8,0,0,0,0,1,0,43.593334,0
1877-HKBQX,0,11,0,1,1,12,617.85,0,0,0,0,0,0,674.0181,0
4226-KKDON,0,8,0,1,1,1,520.95,0,1,0,0,1,0,65.11875,0
5727-MYATE,0,72,1,1,1,24,6397.6,0,1,1,1,0,1,2132.5334,1
1360-JYXKQ,1,54,0,0,1,12,5437.1,0,1,0,0,1,0,1208.2445,1
1548-ARAGG,0,4,1,1,1,1,224.85,0,0,0,1,0,0,56.2125,0
5793-YOLJN,0,55,0,2,0,24,1210.3,0,0,0,1,0,0,528.1309,0
4109-CYRBD,1,29,1,1,0,1,1442.0,0,0,0,0,1,0,49.724136,0
9853-JFZDU,0,35,0,1,1,1,1861.1,0,0,0,0,0,0,53.174286,0
7017-VFULY,0,2,0,2,0,1,43.15,0,0,0,0,0,0,21.575,0
5696-EXCYS,0,17,0,2,0,24,369.05,0,0,0,0,0,0,521.0117,0
8739-XNIKG,0,5,1,0,0,1,424.75,0,0,0,0,1,0,84.95,1
5380-XPJNZ,0,38,0,2,0,12,678.2,0,0,0,0,0,0,214.16843,0
4016-BJKTZ,0,25,1,0,1,24,2809.05,0,1,0,0,0,0,2696.688,1
3070-FNFZQ,0,23,0,2,0,24,478.75,0,0,0,1,0,0,499.56525,0
2754-VDLTR,0,10,1,0,0,1,930.4,1,0,0,0,0,0,93.04,1
3247-ZVOUO,1,10,1,0,0,1,851.75,1,0,0,0,0,0,85.175,1
3352-RICWQ,0,9,0,2,0,24,210.65,0,0,0,1,0,0,561.73334,0
2439-QKJUL,0,5,0,2,0,1,109.8,0,0,0,0,0,0,21.960001,0
9947-OTFQU,1,15,0,0,0,1,1074.3,1,0,0,0,1,0,71.62,1
3397-AVTKU,0,43,0,1,0,24,2548.55,0,0,0,0,1,0,1422.4465,0
7030-NJVDP,0,24,0,0,1,1,2210.2,0,1,0,0,1,0,92.09167,1
8647-SDTWQ,0,57,1,0,0,1,4018.35,0,0,0,1,1,0,70.49737,1
8651-ENBZX,1,60,1,0,1,12,6441.4,1,1,0,0,1,0,1288.28,1
2968-SSGAA,0,10,1,0,0,1,1060.2,1,0,0,0,1,0,106.02,1
0496-AHOOK,0,24,0,1,1,12,1712.9,0,1,0,0,0,0,856.45,1
9734-YWGEX,0,9,1,0,0,1,923.5,1,0,0,0,0,0,102.611115,1
2320-TZRRH,0,20,0,2,0,12,403.15,0,0,0,0,0,0,241.88998,0
0743-HNPFG,0,51,0,1,1,12,3562.5,0,1,0,1,0,0,838.23535,0
5998-DZLYR,0,61,1,0,1,24,5703.0,0,1,0,0,0,0,2243.8032,1
9405-GPBBG,0,64,1,0,1,24,7069.25,0,1,0,0,0,0,2650.9688,0
6559-PDZLR,0,26,0,0,1,1,2537.0,0,1,0,0,1,0,97.57692,1
4686-GEFRM,0,70,1,0,1,24,6858.9,0,1,0,0,0,0,2351.6228,1
3161-ONRWK,0,60,0,1,1,12,3928.3,0,0,1,1,0,0,785.66,0
7876-AEHIG,0,51,0,1,1,12,3077.0,0,1,0,0,0,0,724.0,0
8319-QBEHW,0,26,0,1,0,12,1023.75,0,0,0,0,0,0,472.5,0
8197-BFWVU,0,72,1,1,1,24,6688.95,0,1,1,1,0,1,2229.65,1
3511-BFTJW,0,72,0,1,0,24,2763.0,0,0,1,1,0,0,921.0,0
5759-RCVCB,0,3,0,1,0,1,108.95,1,0,0,0,0,0,36.316666,0
7033-CLAMM,0,48,0,2,0,24,1027.25,0,0,0,1,0,0,513.625,0
0722-SVSFK,0,7,0,0,1,1,715.0,0,1,0,0,1,0,102.14286,1
7016-BPGEU,0,29,0,1,0,1,712.85,1,0,0,0,0,0,24.581034,0
6549-NNDYT,0,13,0,1,0,1,394.1,0,0,0,0,0,0,30.315386,0
8259-NFJTV,0,7,0,1,1,1,246.6,0,0,0,1,0,0,35.228573,0
1724-BQUHA,1,5,0,0,0,1,477.7,1,0,0,0,1,0,95.54,1
1728-BQDMA,0,2,0,1,0,1,82.7,0,0,0,0,0,0,41.35,0
5143-EGQFK,1,10,0,1,1,1,291.4,1,0,0,0,1,0,29.14,0
1202-KKGFU,0,12,0,1,1,1,690.5,0,0,0,0,0,0,57.541668,0
4832-VRBMR,1,65,1,0,0,12,6792.45,0,0,0,0,0,0,1253.9908,1
4273-MBHYA,0,1,0,0,0,1,89.35,0,0,0,0,1,0,89.35,1
7450-NWRTR,1,12,1,0,0,1,1200.15,1,0,0,0,1,0,100.012505,1
5515-RUGKN,0,8,0,1,0,1,438.05,0,0,0,0,0,0,54.75625,0
7508-DQAKK,0,64,1,1,1,24,5442.05,0,1,1,0,0,0,2040.7687,1
6754-WKSHP,0,30,1,2,0,12,723.3,0,0,0,0,0,0,289.31998,0
6910-HADCM,0,1,0,0,0,1,76.35,1,0,0,0,0,0,76.35,1
9138-EFSMO,0,26,0,0,0,12,2034.25,0,0,0,1,0,0,938.88464,1
7909-FIOIY,0,19,0,1,0,1,434.8,0,0,0,1,0,0,22.88421,0
4674-HGNUA,0,71,1,1,1,24,6457.15,0,1,1,1,0,1,2182.6985,1
