customerID,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4566-QVRRW,0,0,1,11,No,DSL,No,No,No,No,No,No,1,1,1,44.05,483.7,1.0
6794-HKIAJ,0,1,1,62,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,1,0,0,90.7,5586.45,0.0
3489-HHPFY,0,0,1,2,Yes,Fiber optic,No,No,No,No,Yes,No,1,1,1,84.05,134.05,0.0
1735-XMJVH,0,0,0,8,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,19.35,152.6,0.0
0366-NQSHS,0,1,1,2,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.35,46.35,0.0
2215-ZAFGX,0,1,1,9,Yes,Fiber optic,No,No,No,No,Yes,No,1,1,1,85.5,791.7,0.0
9795-VOWON,0,1,1,7,No phone service,DSL,No,No,No,No,No,No,12,1,0,24.35,150.85,0.0
9391-TTOYH,0,1,1,23,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,19.5,470.2,0.0
4804-NCPET,0,0,0,19,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.2,387.4,0.0
9029-FEGVJ,1,0,1,32,Yes,Fiber optic,No,No,Yes,No,No,No,1,0,0,79.3,2570.0,0.0
3043-TYBNO,0,1,1,3,No,DSL,No,No,No,Yes,No,Yes,1,0,0,60.65,196.9,0.0
7072-MBHEV,1,0,0,11,Yes,Fiber optic,No,No,Yes,No,No,No,1,1,0,78.1,864.85,0.0
6961-MJKBO,0,1,1,47,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.45,943.0,0.0
1219-NNDDO,0,1,1,9,Yes,Fiber optic,No,No,No,No,No,No,1,1,1,76.85,663.55,0.0
6235-VDHOM,1,1,1,5,No phone service,DSL,No,Yes,No,No,No,No,1,0,1,28.45,131.05,1.0
0895-LNKRC,0,0,0,6,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,19.45,113.5,0.0
5071-FBJFS,0,0,0,4,No,DSL,Yes,No,No,No,No,No,1,0,1,50.3,217.1,0.0
1024-VRZHF,0,0,1,11,Yes,Fiber optic,No,No,No,No,No,No,1,1,1,74.95,825.7,1.0
9837-FWLCH,0,0,0,12,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,1,19.2,239.0,0.0
8816-VXNZD,0,1,1,1,Yes,Fiber optic,No,No,No,No,No,No,1,1,1,75.1,75.1,1.0
5153-LXKDT,0,0,0,68,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,24,1,1,110.2,7467.5,0.0
1684-FLBGS,0,0,0,23,Yes,DSL,No,Yes,No,Yes,Yes,No,1,1,0,69.5,1652.1,0.0
7077-XJMET,0,0,1,12,No,DSL,No,No,Yes,Yes,Yes,Yes,1,1,1,74.15,741.4,0.0
6648-INWPS,0,0,0,16,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,1,20.15,341.35,0.0
3570-YUEKJ,0,1,1,42,No,DSL,No,Yes,No,No,No,No,1,1,1,49.55,2077.95,0.0
9385-EHGDO,0,0,0,35,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,19.85,739.35,0.0
4685-ERGHK,0,1,1,57,Yes,Fiber optic,No,No,No,No,Yes,No,12,1,1,86.9,4939.25,0.0
8097-VBQTZ,0,1,1,54,No,DSL,Yes,Yes,No,Yes,Yes,No,1,1,0,69.9,3883.3,0.0
4588-YBNIB,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,19.6,19.6,1.0
2809-ILCYT,0,0,1,25,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,1,0,26.8,733.55,0.0
2205-YMZZJ,1,1,1,7,Yes,Fiber optic,No,No,No,No,Yes,No,1,1,1,84.8,546.95,1.0
4817-QRJSX,0,1,1,10,Yes,Fiber optic,No,Yes,No,No,No,No,1,1,0,81.0,818.05,1.0
6543-JXSOO,0,0,0,23,No,DSL,Yes,Yes,No,Yes,No,No,12,1,0,57.75,1282.85,0.0
5150-ITWWB,1,1,1,3,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,1,1,94.85,335.75,0.0
6635-MYYYZ,0,1,1,30,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,12,0,0,85.35,2530.4,1.0
2519-TWKFS,0,0,0,25,Yes,DSL,No,No,No,Yes,No,No,12,1,0,55.1,1466.1,0.0
0618-XWMSS,0,1,0,28,No,Fiber optic,Yes,No,No,No,No,No,1,1,0,74.9,2068.55,1.0
9848-JQJTX,0,1,1,72,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,24,1,0,100.9,7459.05,0.0
0750-EBAIU,0,1,1,52,No,Fiber optic,Yes,No,Yes,No,Yes,No,12,0,1,91.25,4738.3,0.0
1621-YNCJH,0,0,1,36,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,24,1,0,106.05,3834.4,0.0
7511-YMXVQ,0,1,1,9,No phone service,DSL,No,No,No,No,Yes,Yes,1,1,1,45.4,418.8,1.0
6840-RESVB,0,0,0,24,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,12,1,0,84.8,1990.5,0.0
7353-YOWFP,0,1,1,7,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,20.25,129.15,0.0
0412-UCCNP,0,1,1,55,No,DSL,Yes,No,Yes,Yes,No,No,24,1,1,59.2,3175.85,0.0
5896-NPFWW,0,0,0,3,No,DSL,No,No,Yes,No,No,No,1,1,1,50.15,168.15,1.0
9821-BESNZ,0,1,1,66,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,12,1,1,104.25,6860.6,0.0
3518-PZXZQ,0,0,1,1,No,DSL,No,No,No,No,Yes,No,1,1,0,55.3,55.3,0.0
1915-OAKWD,0,1,0,16,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,1,0,19.3,360.35,0.0
6994-FGRHH,0,0,0,70,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,12,1,1,106.15,7475.1,0.0
3143-ILDAL,0,1,1,56,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,1,1,1,94.45,5124.6,1.0
4446-BZKHU,0,0,1,61,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,1,1,105.55,6281.45,1.0
0739-UUAJR,0,0,0,72,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,24,1,0,53.8,3952.45,0.0
5950-AAAGJ,0,1,1,18,Yes,Fiber optic,No,No,No,No,Yes,No,1,0,0,84.3,1537.9,0.0
2189-UXTKY,0,0,1,22,Yes,DSL,Yes,No,No,Yes,Yes,Yes,1,1,1,79.2,1742.75,1.0
7665-TOALD,0,1,1,1,No,Fiber optic,No,No,No,No,No,No,1,1,1,69.6,69.6,1.0
7064-FRRSW,1,1,1,48,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,12,1,1,99.0,4744.35,0.0
2393-DIVAI,0,1,1,3,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,20.0,61.7,0.0
1208-NBVFH,0,0,0,20,No,DSL,No,No,Yes,No,No,No,1,1,1,49.6,939.8,0.0
8076-FEZKJ,0,1,1,10,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,19.5,225.85,0.0
0582-AVCLN,0,1,1,38,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.3,743.05,0.0
1184-PJVDB,0,0,1,10,No,Fiber optic,No,No,No,No,Yes,No,1,1,1,79.95,857.2,1.0
2796-NNUFI,0,0,0,46,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,19.95,927.1,0.0
1215-EXRMO,0,0,1,50,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.55,1067.65,0.0
2122-YWVYA,0,1,1,18,No,Fiber optic,Yes,No,No,No,No,No,1,1,1,75.4,1380.4,0.0
1307-ATKGB,0,1,1,24,No,Fiber optic,No,Yes,Yes,No,No,Yes,1,1,1,89.55,2187.15,0.0
9398-MMQTO,0,1,1,3,No,Fiber optic,No,Yes,No,No,No,No,1,0,0,74.45,221.1,0.0
1918-ZBFQJ,0,1,1,13,No,Fiber optic,No,Yes,Yes,No,No,No,1,1,1,79.25,1111.65,1.0
7623-HKYRK,0,1,0,6,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.7,111.65,0.0
5229-PRWKT,0,1,1,8,Yes,Fiber optic,No,No,No,No,No,Yes,1,1,1,86.55,649.65,1.0
3253-HKOKL,0,0,0,52,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,12,0,1,100.3,5244.45,0.0
9578-VRMNM,0,1,1,16,Yes,DSL,No,No,Yes,No,No,Yes,1,1,0,65.2,1043.35,1.0
1680-VDCWW,0,0,1,12,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,19.8,202.25,0.0
0594-UFTUL,0,0,0,13,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,19.85,252.0,0.0
4011-ARPHK,0,1,1,27,No,DSL,Yes,No,No,No,No,No,1,0,0,50.35,1411.35,0.0
7550-WIQVA,0,0,0,50,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,12,1,1,108.25,5431.4,0.0
0939-EREMR,0,1,0,13,No,DSL,No,No,Yes,Yes,No,No,1,0,0,53.45,718.1,0.0
7134-HBPBS,1,1,1,72,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,24,1,0,108.1,7774.05,0.0
2812-SFXMJ,0,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.05,20.05,0.0
5668-MEISB,0,0,0,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,24,0,0,106.1,7657.4,0.0
4373-VVHQL,0,1,1,1,No,DSL,No,No,No,No,No,No,1,1,1,44.75,44.75,0.0
5934-RMPOV,0,1,0,22,Yes,Fiber optic,No,No,No,No,No,Yes,1,1,1,84.75,1816.75,0.0
7905-TVXTA,0,1,1,5,No,DSL,Yes,No,No,Yes,Yes,No,1,1,1,64.35,352.65,0.0
9801-NOSHQ,0,1,0,23,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,19.8,465.45,0.0
4140-MUHUG,1,1,1,3,No,Fiber optic,No,No,Yes,No,Yes,No,1,1,1,86.85,220.95,1.0
7302-ZHMHP,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.15,19.15,0.0
6326-MTTXK,0,1,1,8,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1,0,1,100.85,819.55,1.0
7698-YFGEZ,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.0,20.0,0.0
3452-GWUIN,1,0,1,19,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,1,1,94.95,1760.25,0.0
0530-IJVDB,0,1,0,70,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,24,1,1,114.6,7882.5,0.0
9961-JBNMK,1,1,1,21,No,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,0,96.8,2030.3,1.0
3413-DHLPB,0,0,0,60,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,1,0,103.75,5969.95,0.0
6122-LJADA,0,0,0,70,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,90.15,6237.05,0.0
1960-UYCNN,0,1,1,10,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,1,1,1,95.25,1021.55,0.0
6457-USBER,0,1,1,1,No,Fiber optic,No,No,No,No,No,Yes,1,1,1,80.8,80.8,1.0
4104-PVRPS,0,0,1,24,No,DSL,Yes,No,No,Yes,No,No,1,0,0,53.6,1315.35,0.0
7998-ZLXWN,0,0,1,15,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.45,330.8,0.0
9793-WECQC,0,1,1,23,No,Fiber optic,No,Yes,No,No,Yes,Yes,1,0,0,95.3,2192.9,0.0
1963-SVUCV,0,1,1,1,No,DSL,No,No,No,No,No,No,1,0,1,45.3,45.3,1.0
8120-JDCAM,0,0,0,4,No,Fiber optic,No,No,No,No,No,No,1,1,0,69.55,284.9,0.0
6036-TTFYU,0,0,1,16,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.6,314.45,0.0
6435-SRWBJ,0,1,1,5,Yes,Fiber optic,No,No,Yes,Yes,No,No,1,1,1,82.75,417.75,0.0
5385-SUIRI,1,0,1,52,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,1,1,1,104.2,5568.35,1.0
2074-GKOWZ,0,0,0,2,No,Fiber optic,No,No,No,No,Yes,Yes,1,1,0,89.55,185.55,1.0
6585-WCEWR,0,0,0,72,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,1,20.35,1354.4,0.0
6353-BRMMA,0,0,0,54,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,1,1,0,104.1,5645.8,0.0
7102-JJVTX,0,0,0,9,No,DSL,Yes,No,No,No,No,No,12,0,0,48.6,422.3,0.0
0661-XEYAN,1,1,1,1,No phone service,DSL,No,No,No,No,No,No,1,1,0,25.8,25.8,1.0
1088-CNNKB,0,0,1,63,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,12,0,0,80.0,5040.2,0.0
3059-NGMXB,0,0,0,14,Yes,DSL,Yes,Yes,No,No,No,Yes,1,0,0,69.2,944.65,0.0
2164-SOQXL,0,0,0,20,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.05,406.05,0.0
3474-BAFSJ,0,0,1,57,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,24,1,0,57.5,3265.95,0.0
4080-OGPJL,0,1,1,8,Yes,DSL,Yes,No,No,Yes,No,Yes,1,0,1,71.15,563.65,1.0
8513-OLYGY,0,0,1,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,24,0,0,115.8,8332.15,0.0
2530-FMFXO,0,0,0,56,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,24,1,1,103.2,5873.75,0.0
8058-JMEQO,1,1,1,9,Yes,Fiber optic,No,No,No,No,No,Yes,1,1,1,84.45,762.5,1.0
6425-YQLLO,1,0,1,66,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,12,1,0,105.95,6975.25,1.0
3283-WCWXT,0,0,0,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,25.4,153.3,0.0
7253-UVNDW,0,1,1,46,No,DSL,No,No,Yes,Yes,No,No,24,0,0,54.35,2460.15,1.0
4513-CXYIX,1,0,1,71,Yes,Fiber optic,Yes,No,No,No,No,No,24,1,0,80.7,5676.0,0.0
6686-YPGHK,1,1,1,47,No,Fiber optic,Yes,No,No,No,No,Yes,1,0,0,85.5,4042.3,1.0
4770-UEZOX,0,1,1,2,No,Fiber optic,No,Yes,No,No,No,No,1,1,1,74.75,144.8,0.0
3744-ZRRDZ,0,1,1,21,Yes,Fiber optic,No,Yes,No,No,No,No,1,1,1,82.35,1852.85,1.0
1548-ARAGG,0,0,0,4,Yes,DSL,No,Yes,No,Yes,No,No,1,1,0,58.5,224.85,0.0
4608-LCIMN,0,0,0,8,No,DSL,No,No,No,No,No,No,1,0,0,44.65,369.15,0.0
8066-POXGX,0,1,1,13,No phone service,DSL,No,No,No,No,No,Yes,1,1,1,35.1,446.1,1.0
3508-CFVZL,0,1,1,71,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,24,0,0,111.3,7985.9,0.0
9430-FRQOC,0,1,0,4,Yes,Fiber optic,No,No,Yes,Yes,No,No,1,1,0,87.1,341.45,1.0
0215-BQKGS,0,1,1,30,No,Fiber optic,Yes,Yes,Yes,No,No,No,1,1,0,84.3,2438.6,0.0
2122-SZZZD,0,1,1,44,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,19.5,835.5,0.0
6917-YACBP,1,1,1,59,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,1,1,1,89.75,5496.9,0.0
9851-QXEEQ,0,1,1,41,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,1,1,104.7,4346.4,1.0
4710-FDUIZ,0,0,1,56,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,12,0,0,100.3,5614.45,1.0
8149-RSOUN,0,1,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,1,1,93.85,93.85,1.0
2773-OVBPK,0,0,1,67,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,24,1,0,111.3,7567.2,0.0
0550-DCXLH,0,1,1,13,No,DSL,No,Yes,No,Yes,Yes,Yes,1,0,0,73.35,931.55,0.0
0691-JVSYA,0,0,1,53,No,Fiber optic,No,No,Yes,No,Yes,Yes,12,1,0,94.85,5000.2,1.0
9137-UIYPG,0,0,0,35,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1,1,1,106.9,3756.45,0.0
4732-RRJZC,0,0,0,7,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.25,144.35,0.0
4335-BSMJS,0,1,1,62,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,25.8,1563.95,0.0
9575-IWCAZ,0,0,1,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,25.1,171.0,0.0
0089-IIQKO,0,0,0,39,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,1,1,0,99.95,3767.4,0.0
3428-XZMAZ,0,1,1,1,No,Fiber optic,No,No,No,No,No,No,1,1,1,69.35,69.35,1.0
3005-TYFRD,0,0,1,55,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,1,0,103.65,5676.65,0.0
5144-PQCDZ,0,1,1,4,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,19.95,59.25,0.0
4913-EHYUI,1,0,0,56,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,12,1,0,104.55,5794.65,1.0
2634-HCZGT,1,0,1,53,Yes,DSL,Yes,No,No,Yes,No,No,12,1,1,60.05,3229.65,1.0
0562-HKHML,0,0,0,71,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,23.9,1626.4,0.0
1696-HXOWK,0,0,1,71,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,12,0,0,95.65,6856.95,0.0
7706-DZNKK,0,1,1,11,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,20.45,237.3,0.0
2333-KWEWW,0,1,1,18,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.05,388.6,0.0
7109-MFBYV,0,1,1,26,No,DSL,No,No,No,No,No,No,1,0,1,45.45,1233.15,0.0
2947-DOMLJ,0,1,0,1,No,DSL,Yes,No,No,No,No,No,1,0,0,50.6,50.6,1.0
7272-QDCKA,0,1,1,28,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,12,0,1,100.2,2688.45,0.0
4423-YLHDV,0,0,1,21,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,1,1,0,104.4,2200.25,1.0
7161-DFHUF,0,0,1,71,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,23.85,1672.1,0.0
9786-IJYDL,0,1,1,35,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,113.2,3914.05,0.0
3336-JORSO,1,1,1,33,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1,1,1,110.45,3655.45,1.0
3798-EPWRR,1,1,1,2,No,DSL,No,No,No,No,No,No,1,0,1,43.95,85.1,0.0
4837-PZTIC,0,1,1,47,No phone service,DSL,Yes,No,Yes,Yes,No,No,24,0,0,41.9,1875.25,0.0
2683-BPJSO,0,0,1,29,Yes,Fiber optic,Yes,Yes,No,No,No,No,1,1,1,84.45,2467.1,1.0
7446-YPODE,1,1,1,11,Yes,DSL,Yes,Yes,No,No,No,No,1,0,0,60.25,662.95,0.0
1941-HOSAM,0,0,0,1,No,Fiber optic,No,No,No,No,Yes,Yes,1,1,1,90.1,90.1,0.0
4581-SSPWD,0,1,1,3,Yes,Fiber optic,No,No,No,No,No,No,1,1,1,75.8,246.3,1.0
4006-HKYHO,0,1,1,63,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,86.7,5309.5,0.0
4661-NJEUX,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,20.05,20.05,0.0
7196-LIWRH,0,1,1,6,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,19.55,124.45,0.0
7537-RBWEA,0,1,1,1,No phone service,DSL,No,No,No,No,No,No,1,1,0,25.15,25.15,0.0
5153-RTHKF,0,1,1,34,Yes,Fiber optic,No,No,No,No,Yes,No,1,0,1,85.35,2896.6,0.0
5317-FLPJF,0,1,1,66,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,24,1,0,61.35,4193.4,0.0
4115-UMJFQ,0,1,1,69,No phone service,DSL,No,Yes,Yes,No,No,No,12,1,0,35.75,2492.25,0.0
4979-HPRFL,0,0,0,56,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,24.15,1402.25,0.0
3620-MWJNE,0,1,1,2,No,DSL,Yes,No,No,Yes,No,No,1,1,0,54.45,87.3,0.0
1725-IQNIY,0,0,1,54,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,24,0,0,109.75,6110.2,1.0
0804-XBFBV,0,1,0,11,No phone service,DSL,No,No,No,No,No,No,1,0,1,25.2,321.05,0.0
4391-LNRXK,0,1,1,22,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,1,1,0,94.95,2142.8,0.0
8309-IEYJD,1,1,1,1,No,Fiber optic,No,No,No,No,No,No,1,1,0,70.6,70.6,0.0
9799-CAYJJ,1,0,1,2,No,Fiber optic,No,No,No,No,No,No,1,1,1,69.3,153.8,0.0
7018-FPXHH,0,0,0,56,No,DSL,Yes,Yes,Yes,No,No,No,24,1,0,59.8,3457.45,0.0
7601-WFVZV,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.55,19.55,0.0
7562-UXTPG,0,1,1,13,No,Fiber optic,No,No,No,No,No,No,1,1,0,70.15,886.7,0.0
7217-JYHOQ,0,0,0,24,No,DSL,Yes,Yes,No,Yes,No,Yes,1,1,0,70.3,1706.45,0.0
2235-ZGKPT,0,0,0,4,Yes,DSL,No,No,No,No,No,No,1,0,0,50.85,239.55,1.0
4592-IWTJI,0,0,0,3,No phone service,DSL,Yes,No,No,No,No,No,1,0,0,29.7,91.7,1.0
4415-WNGVR,1,0,1,12,No,DSL,Yes,No,Yes,Yes,Yes,Yes,12,1,1,79.2,943.85,0.0
7594-LZNWR,1,1,1,34,No,Fiber optic,No,No,No,No,No,No,1,0,0,69.15,2275.1,0.0
9705-ZJBCG,0,0,0,13,No,DSL,Yes,No,No,Yes,No,No,12,0,0,54.15,701.05,0.0
8952-WCVCD,0,0,1,41,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,12,1,0,104.45,4162.05,0.0
5993-JSUWV,0,1,1,66,No,DSL,Yes,Yes,Yes,No,No,No,24,1,0,61.15,4017.45,0.0
5494-HECPR,0,1,1,1,No,Fiber optic,No,No,No,No,Yes,No,1,1,1,80.25,80.25,1.0
1905-OEILC,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.5,19.5,0.0
4929-ROART,0,1,1,18,Yes,DSL,Yes,No,No,No,No,No,1,0,0,56.25,969.85,0.0
3806-YAZOV,0,1,1,3,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,18.8,56.0,0.0
6358-LYNGM,0,1,1,1,Yes,Fiber optic,No,No,No,No,No,No,1,1,1,74.9,74.9,1.0
0274-JKUJR,0,0,0,7,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,1,0,0,58.85,465.7,0.0
1098-TDVUQ,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,19.25,19.25,0.0
5789-LDFXO,0,1,1,24,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,1,24.6,592.65,0.0
3976-HXHCE,0,1,1,72,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,19.3,1414.8,0.0
7766-CLTIC,0,1,1,10,No,DSL,No,No,No,Yes,No,Yes,1,1,0,60.95,629.55,0.0
7880-XSOJX,0,1,1,4,No phone service,DSL,Yes,Yes,No,Yes,No,No,1,0,0,42.4,146.4,0.0
0723-VSOBE,1,1,1,45,No phone service,DSL,No,No,No,No,No,Yes,12,0,1,34.2,1596.6,0.0
7268-IGMFD,1,1,1,18,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,1,0,0,93.9,1743.9,0.0
5827-MWCZK,0,0,0,56,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,1,1,0,96.95,5432.2,0.0
3961-SXAXY,0,1,1,1,No,DSL,No,No,No,No,No,No,1,1,0,44.05,44.05,0.0
8822-KNBHV,0,1,1,48,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,12,1,0,83.45,3887.85,0.0
6923-JHPMP,0,1,1,2,No,Fiber optic,Yes,No,Yes,No,No,No,1,1,1,80.45,137.1,0.0
9514-JDSKI,1,0,1,1,No phone service,DSL,No,Yes,No,No,Yes,No,1,0,1,40.2,40.2,1.0
1347-KTTTA,0,0,1,64,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,12,1,0,102.45,6654.1,0.0
6017-PPLPX,0,0,0,20,No,Fiber optic,No,No,No,No,No,No,1,1,1,70.45,1470.95,1.0
4565-EVZMJ,0,1,1,47,No,DSL,Yes,Yes,No,Yes,No,No,12,1,0,58.9,2813.05,0.0
9688-YGXVR,0,1,1,44,No,Fiber optic,No,Yes,Yes,No,Yes,No,1,1,0,88.15,3973.2,0.0
6583-QGCSI,1,0,1,50,Yes,Fiber optic,No,Yes,No,No,Yes,No,1,1,1,88.05,4367.35,1.0
2223-GDSHL,0,0,0,71,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,116.05,8297.5,0.0
4987-GQWPO,0,1,1,17,No phone service,DSL,No,No,No,No,No,No,1,0,0,25.1,382.8,0.0
3086-RUCRN,0,1,1,66,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,1,1,0,103.1,6595.0,0.0
5651-CRHKQ,0,0,1,41,No,Fiber optic,No,Yes,Yes,Yes,No,No,12,1,0,86.2,3339.05,0.0
3721-CNZHX,0,1,1,15,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,19.8,304.6,0.0
7940-UQQUG,0,0,0,64,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,12,1,0,104.4,6721.6,0.0
4526-RMTLL,0,0,0,8,Yes,DSL,Yes,Yes,No,Yes,No,Yes,24,1,0,76.15,645.8,0.0
