customerID,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3967-VQOGC,0,1,1,67,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,24.9,1680.25,0.0
0723-DRCLG,1,1,0,1,Yes,Fiber optic,No,No,No,No,0,1,1,1,74.45,74.45,1.0
0897-FEGMU,0,1,0,11,Yes,Fiber optic,No,No,Yes,No,0,1,1,1,99.5,1056.95,1.0
7576-JMYWV,1,1,1,46,Yes,Fiber optic,Yes,Yes,No,Yes,0,1,1,1,110.2,4972.1,0.0
2254-DLXRI,0,0,0,1,Yes,Fiber optic,No,Yes,No,No,0,1,1,0,79.15,79.15,0.0
7742-MYPGI,0,1,1,6,No,DSL,No,No,No,Yes,0,1,1,0,48.8,297.35,0.0
9776-CLUJA,1,1,0,51,Yes,Fiber optic,Yes,No,No,No,0,1,1,1,77.5,3807.35,1.0
8465-SBRXP,0,1,1,38,Yes,Fiber optic,No,No,Yes,Yes,0,24,1,0,94.9,3616.25,0.0
2634-HCZGT,1,1,0,53,Yes,DSL,Yes,No,No,Yes,0,12,1,1,60.05,3229.65,1.0
9337-SRRNI,0,0,1,66,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,25.3,1673.8,0.0
1471-GIQKQ,0,0,0,1,No,DSL,No,Yes,No,No,0,1,0,1,49.95,49.95,0.0
9477-LGWQI,0,1,1,70,No,DSL,Yes,Yes,Yes,No,0,24,1,0,80.15,5600.15,0.0
6475-VHUIZ,0,1,0,23,No,DSL,No,No,Yes,Yes,0,1,0,1,54.25,1221.55,0.0
7670-ZBPOQ,0,1,0,58,Yes,DSL,Yes,No,No,Yes,0,12,1,0,61.05,3478.75,0.0
6030-REHUX,1,1,0,28,Yes,Fiber optic,No,Yes,Yes,Yes,0,1,1,1,110.85,3204.4,0.0
1430-SFQSA,0,0,0,29,No phone service,DSL,Yes,No,No,Yes,0,12,0,0,35.6,1072.6,0.0
6331-EWIEB,0,0,0,20,Yes,Fiber optic,No,No,No,No,0,1,1,1,85.25,1734.5,1.0
0748-RDGGM,0,1,0,70,No,Fiber optic,Yes,Yes,Yes,Yes,0,12,1,0,109.5,7534.65,1.0
5322-TEUJK,0,1,1,71,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,24,0,0,114.6,8100.25,0.0
2188-SXWVT,0,0,0,34,No,DSL,Yes,Yes,No,No,0,12,0,0,55.0,1885.15,0.0
2057-BOYKM,1,1,0,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,24,1,0,96.6,6827.5,0.0
4737-HOBAX,0,1,0,63,Yes,DSL,No,No,Yes,Yes,0,24,0,0,79.8,5034.05,0.0
9560-ARGQJ,0,0,1,16,No,Fiber optic,No,No,No,No,0,1,1,1,81.0,1312.15,1.0
6048-UWKAL,1,1,0,69,Yes,Fiber optic,No,Yes,No,Yes,0,24,0,0,105.4,6998.95,0.0
7011-CVEUC,0,1,0,25,No,Fiber optic,No,No,No,Yes,0,1,1,0,95.7,2338.35,0.0
8859-AXJZP,0,1,1,39,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,23.8,903.8,0.0
8450-UYIBU,1,0,0,35,No phone service,DSL,No,No,Yes,No,0,1,1,1,39.85,1434.6,0.0
2824-DXNKN,0,1,1,72,Yes,DSL,Yes,No,Yes,No,0,24,1,0,71.45,5025.85,0.0
2057-ZBLPD,0,1,0,21,Yes,Fiber optic,No,No,No,No,0,1,1,1,86.5,1808.7,1.0
2692-AQCPF,0,1,0,65,Yes,Fiber optic,No,Yes,Yes,Yes,0,12,1,0,108.05,7118.9,0.0
0871-OPBXW,0,0,0,2,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,20.05,39.25,0.0
3796-ENZGF,0,1,0,63,Yes,DSL,No,Yes,No,Yes,0,24,0,0,67.25,4234.15,0.0
3376-BMGFE,0,0,0,4,No,Fiber optic,No,No,No,No,0,1,1,0,70.9,273.0,1.0
5285-MVEHD,0,1,0,56,No,Fiber optic,Yes,Yes,Yes,No,0,12,1,0,105.6,6068.65,0.0
8785-CJSHH,0,1,0,60,Yes,Fiber optic,No,Yes,No,No,0,1,1,1,99.8,5985.75,0.0
8161-QYMTT,0,0,0,7,Yes,Fiber optic,No,No,No,No,0,1,1,1,94.1,701.3,0.0
2335-GSODA,0,0,1,23,No phone service,DSL,Yes,No,Yes,Yes,0,24,0,0,40.1,857.75,0.0
9172-ANCRX,0,0,0,10,Yes,Fiber optic,Yes,No,No,No,0,1,1,1,98.7,973.25,1.0
7266-GSSJX,0,1,1,11,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,1,20.45,250.8,0.0
9050-QLROH,0,0,0,18,Yes,Fiber optic,No,No,Yes,No,0,1,1,0,90.7,1597.25,1.0
0112-QWPNC,0,1,0,49,Yes,DSL,Yes,No,Yes,Yes,0,12,0,1,84.35,4059.35,1.0
7722-VJRQD,0,1,1,72,No phone service,DSL,Yes,No,Yes,Yes,0,24,0,0,60.95,4549.05,0.0
0685-MLYYM,1,0,0,2,No,Fiber optic,No,No,No,No,0,1,0,1,70.75,154.85,1.0
8901-UPRHR,0,1,1,72,Yes,Fiber optic,No,Yes,Yes,Yes,0,24,1,0,109.2,7711.45,0.0
9013-AQORL,0,0,1,48,No phone service,DSL,No,Yes,Yes,No,0,1,0,0,45.55,2108.35,0.0
9402-ROUMJ,0,1,1,67,Yes,Fiber optic,Yes,No,Yes,Yes,0,12,1,0,100.25,6689.0,0.0
8612-GXIDD,0,1,1,12,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,25.4,313.0,0.0
6340-DACFT,0,1,1,50,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.55,1070.25,0.0
6370-ZVHDV,0,1,0,61,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,25.3,1554.9,0.0
6963-EZQEE,1,1,0,70,Yes,DSL,Yes,Yes,Yes,Yes,0,24,1,0,88.55,6306.5,0.0
7963-GQRMY,0,1,1,3,No,DSL,No,No,No,No,0,1,0,0,44.3,134.5,1.0
3658-QQJYD,0,0,0,62,No,DSL,Yes,Yes,No,No,0,12,1,0,74.3,4698.05,0.0
4873-ILOLJ,0,0,0,24,No,Fiber optic,No,No,No,No,0,1,1,1,90.35,2238.5,1.0
4686-UXDML,0,0,0,21,Yes,Fiber optic,No,Yes,No,No,0,1,1,0,99.85,1992.55,0.0
7130-YXBRO,0,1,0,48,Yes,Fiber optic,Yes,Yes,Yes,No,0,1,1,0,111.45,5315.1,0.0
5201-USSQZ,0,1,0,26,No,Fiber optic,No,No,No,Yes,0,1,0,0,85.9,2196.45,0.0
2904-GGUAZ,0,1,0,72,Yes,Fiber optic,Yes,Yes,No,No,0,24,1,0,84.05,6052.25,0.0
0011-IGKFF,1,1,0,13,No,Fiber optic,No,Yes,Yes,No,0,1,1,1,98.0,1237.85,1.0
5313-FPXWG,0,0,0,51,Yes,No,No internet service,No internet service,No internet service,No internet service,1,12,1,0,24.6,1266.4,0.0
0667-NSRGI,0,1,0,48,Yes,DSL,No,No,Yes,Yes,0,12,1,0,69.55,3435.6,0.0
4342-HENTK,1,0,0,2,No,Fiber optic,No,No,No,No,0,1,1,1,70.65,142.35,1.0
0875-CABNR,1,0,0,10,No,Fiber optic,No,No,Yes,No,0,1,1,0,84.6,865.55,1.0
5419-JKZNQ,1,1,0,30,Yes,Fiber optic,No,No,No,No,0,1,0,0,77.9,2351.45,0.0
3126-WQMGH,0,1,0,49,Yes,DSL,No,No,No,No,0,1,1,0,52.15,2583.75,0.0
3638-VBZTA,0,0,1,68,Yes,DSL,Yes,Yes,No,Yes,0,24,1,0,86.5,5882.75,0.0
2279-AXJJK,0,1,0,52,Yes,Fiber optic,No,Yes,No,Yes,0,1,1,0,95.65,5088.4,0.0
6203-HBZPA,0,0,0,52,No phone service,DSL,Yes,Yes,Yes,Yes,0,24,0,0,63.9,3334.95,0.0
8945-MUQUF,0,0,0,51,Yes,Fiber optic,Yes,Yes,No,No,0,12,1,1,94.8,4837.6,1.0
7216-KAOID,0,1,1,41,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.5,798.2,0.0
7492-TAFJD,0,1,1,7,No phone service,DSL,Yes,Yes,Yes,No,0,24,0,0,38.55,280.0,0.0
2320-YKQBO,0,0,0,7,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.3,144.95,0.0
6847-KJLTS,1,1,0,58,Yes,Fiber optic,No,No,No,Yes,0,1,1,0,100.4,5749.8,0.0
1157-BQCUW,0,0,0,1,Yes,Fiber optic,No,No,No,No,0,1,1,1,74.95,74.95,1.0
5245-VDBUR,0,1,0,52,No phone service,DSL,Yes,No,Yes,No,0,12,0,0,35.45,1958.95,0.0
4625-LAMOB,0,0,0,44,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.4,905.55,0.0
1501-SGHBW,0,0,0,2,No,DSL,No,No,No,No,0,1,0,0,45.85,81.0,1.0
9974-JFBHQ,0,0,1,64,No,Fiber optic,No,Yes,No,Yes,0,1,1,0,99.15,6171.2,0.0
2361-UPSND,0,1,0,46,No,DSL,Yes,Yes,No,Yes,0,12,0,0,70.6,3231.05,0.0
1518-VOWAV,0,0,0,9,No,DSL,Yes,Yes,No,No,0,1,1,1,74.65,703.55,1.0
3904-UKFRE,0,0,0,4,Yes,Fiber optic,Yes,No,No,No,0,1,1,1,80.1,336.15,0.0
2208-NQBCT,0,1,1,26,No,Fiber optic,Yes,Yes,No,No,0,1,0,1,81.95,2070.05,0.0
0374-FIUCA,0,1,0,65,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,20.4,1414.45,0.0
5727-MYATE,0,1,1,72,Yes,DSL,Yes,Yes,Yes,Yes,0,24,1,0,90.8,6397.6,0.0
4030-VPZBD,0,0,0,2,No phone service,DSL,No,No,No,Yes,0,1,1,1,30.9,59.05,1.0
0895-LMRSF,0,0,0,23,No,DSL,No,No,No,No,0,12,1,0,64.9,1509.8,0.0
5681-LLOEI,0,1,1,43,Yes,Fiber optic,Yes,No,Yes,Yes,0,12,1,0,91.25,4013.8,0.0
4989-LIXVT,1,0,0,68,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,95.9,6503.2,0.0
5175-WLYXL,0,0,0,22,Yes,Fiber optic,No,Yes,No,No,0,1,1,0,78.85,1600.25,0.0
2007-QVGAW,0,1,1,68,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,19.35,1292.65,0.0
6741-QRLUP,0,0,0,63,Yes,DSL,Yes,Yes,Yes,Yes,0,24,1,0,80.3,4995.35,0.0
0057-QBUQH,0,0,1,43,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,1,1,25.1,1070.15,0.0
1449-XQEMT,0,0,0,3,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,19.8,58.15,1.0
7771-CFQRQ,0,1,1,47,No,DSL,No,Yes,No,Yes,0,24,0,0,63.8,3007.25,0.0
1548-FEHVL,0,1,0,61,Yes,Fiber optic,Yes,Yes,No,No,0,1,1,1,106.2,6375.2,0.0
0550-DCXLH,0,0,0,13,No,DSL,No,Yes,No,Yes,0,1,0,0,73.35,931.55,0.0
9570-KYEUA,0,0,0,64,Yes,Fiber optic,Yes,No,Yes,Yes,0,24,0,0,99.25,6549.45,0.0
3074-GQWYX,0,0,0,5,Yes,Fiber optic,No,No,No,No,0,1,1,0,75.9,357.75,1.0
8164-OCKUJ,0,1,1,59,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.6,1286.0,0.0
2692-PFYTJ,0,0,0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,25.75,25.75,0.0
7317-GGVPB,0,1,0,71,Yes,Fiber optic,No,Yes,Yes,Yes,0,24,1,0,108.6,7690.9,1.0
5188-HGMLP,1,1,0,54,Yes,Fiber optic,No,No,No,No,0,1,0,0,74.0,3919.15,0.0
6897-UUBNU,0,0,0,29,No,Fiber optic,No,Yes,No,Yes,0,1,0,0,89.65,2623.65,0.0
6234-PFPXL,0,1,0,22,Yes,Fiber optic,Yes,No,No,Yes,0,1,0,0,95.9,2234.95,0.0
1907-YLNYW,0,0,0,8,No,DSL,Yes,No,Yes,No,0,1,1,1,66.7,579.0,0.0
3682-YEUWS,0,1,1,10,Yes,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,24.4,253.9,0.0
5240-CAOYT,0,0,0,57,Yes,Fiber optic,Yes,Yes,No,Yes,0,1,1,0,87.55,4884.85,0.0
4088-YLDSU,0,1,0,55,Yes,Fiber optic,No,No,Yes,Yes,0,12,1,1,104.15,5743.05,1.0
2434-EEVDB,0,1,0,64,Yes,Fiber optic,Yes,No,Yes,No,0,24,1,0,94.6,5948.7,0.0
9873-MNDKV,0,0,0,11,No,DSL,No,No,No,No,0,1,1,0,44.65,472.25,0.0
5124-EOGYE,0,0,0,31,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.45,638.55,0.0
1568-BEKZM,1,1,0,70,Yes,DSL,Yes,Yes,Yes,Yes,0,24,0,0,90.05,6333.4,0.0
9483-GCPWE,0,0,1,9,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,20.1,190.25,0.0
8439-LTUGF,0,0,0,10,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,20.0,198.6,0.0
3219-JQRSL,1,1,0,72,Yes,DSL,Yes,Yes,Yes,Yes,0,24,0,0,89.1,6352.4,0.0
0739-UUAJR,0,1,1,72,No phone service,DSL,Yes,No,Yes,No,0,24,1,0,53.8,3952.45,0.0
3571-RFHAR,0,0,0,65,Yes,Fiber optic,No,Yes,Yes,Yes,0,1,1,1,109.15,6941.2,1.0
8280-MQRQN,0,0,0,1,No,DSL,No,No,Yes,No,0,1,1,0,50.45,50.45,1.0
6732-VAILE,0,1,1,70,Yes,DSL,No,Yes,Yes,Yes,0,24,1,0,85.95,5931.75,0.0
9885-AIBVB,0,1,0,29,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,85.8,2440.25,0.0
6723-WSNTY,1,1,0,66,Yes,Fiber optic,No,Yes,Yes,Yes,0,12,1,0,108.1,7181.95,0.0
7838-LAZFO,0,1,0,45,No,DSL,Yes,Yes,Yes,No,0,12,0,0,78.8,3597.5,0.0
5982-FPVQN,0,1,1,37,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,95.15,3532.85,0.0
0201-MIBOL,1,0,0,66,Yes,Fiber optic,Yes,No,No,No,0,24,1,0,102.4,6471.85,0.0
2197-OMWGI,1,1,1,68,No phone service,DSL,No,Yes,Yes,No,0,24,1,1,53.0,3656.25,0.0
6961-MJKBO,0,0,0,47,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.45,943.0,0.0
5419-CONWX,1,0,0,4,No,Fiber optic,No,Yes,Yes,No,0,1,1,0,99.8,442.85,1.0
8079-XRJRS,0,1,0,65,Yes,Fiber optic,Yes,Yes,Yes,No,0,12,0,1,89.75,5769.6,1.0
3696-DFHHB,0,0,0,68,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,25.5,1821.8,0.0
4039-PIMHX,1,1,0,49,No,DSL,No,Yes,No,No,0,24,0,0,49.8,2398.4,0.0
4701-MLJPN,0,0,0,31,No,DSL,No,No,Yes,Yes,0,1,1,1,55.25,1715.65,1.0
2027-FECZV,0,0,0,12,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,106.7,1253.9,1.0
0829-XXPLX,0,0,0,20,No,Fiber optic,Yes,No,Yes,No,0,1,1,0,89.4,1871.15,0.0
7550-WIQVA,0,1,1,50,Yes,Fiber optic,Yes,Yes,Yes,No,0,12,1,1,108.25,5431.4,0.0
4302-ZYFEL,0,1,1,69,No,No,No internet service,No internet service,No internet service,No internet service,1,12,1,0,20.55,1403.1,0.0
9153-BTBVV,0,1,0,71,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,25.0,1753.0,0.0
9060-HJJRW,0,0,0,51,No phone service,DSL,No,Yes,Yes,No,0,12,1,0,56.4,2928.5,0.0
5816-SCGFC,1,0,0,7,No,DSL,No,Yes,No,No,0,1,1,0,51.3,419.35,0.0
4365-MSDYN,0,1,0,8,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,19.55,161.15,0.0
2325-NBPZG,0,0,0,3,No,Fiber optic,Yes,No,No,No,0,1,1,1,74.55,233.65,0.0
6732-FZUGP,0,0,0,47,Yes,Fiber optic,Yes,No,Yes,No,0,12,0,0,94.9,4615.25,0.0
6860-YRJZP,1,0,0,9,Yes,Fiber optic,No,No,No,No,0,1,1,1,74.05,678.45,0.0
4732-RRJZC,0,1,1,7,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.25,144.35,0.0
6230-BSUXY,1,0,0,1,No,Fiber optic,No,No,Yes,No,0,1,1,1,85.0,85.0,1.0
7319-ZNRTR,0,1,1,25,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,1,19.6,411.15,0.0
9178-JHUVJ,0,1,1,24,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,24.1,587.4,0.0
5018-GWURO,0,1,0,56,Yes,Fiber optic,No,No,No,No,0,1,1,0,85.6,4902.8,0.0
2800-VEQXM,0,0,0,3,No,Fiber optic,No,No,Yes,No,0,1,1,0,74.75,238.1,0.0
6897-RWMUB,0,1,1,61,No,DSL,Yes,Yes,Yes,Yes,0,24,1,0,68.05,4158.25,0.0
4213-HKBJO,0,0,0,33,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,25.7,826.1,0.0
7826-VVKWT,1,1,1,24,No,Fiber optic,No,No,Yes,No,0,24,1,1,96.55,2263.45,0.0
3018-TFTSU,0,0,0,12,No,Fiber optic,Yes,No,Yes,No,0,1,0,0,81.7,858.6,1.0
5939-XAIXZ,0,0,0,19,Yes,DSL,No,No,Yes,No,0,1,1,0,56.1,1033.9,0.0
0461-CVKMU,0,1,1,23,No,Fiber optic,No,Yes,Yes,Yes,0,1,0,1,83.8,1900.25,1.0
2259-OUUSZ,0,0,0,7,No phone service,DSL,No,No,Yes,Yes,0,12,1,0,35.5,249.55,0.0
2468-SJFLM,0,0,0,1,No,Fiber optic,No,No,No,Yes,0,1,1,0,74.3,74.3,0.0
9767-FFLEM,0,0,0,38,No,Fiber optic,No,No,No,No,0,1,1,0,69.5,2625.25,0.0
6198-ZFIOJ,0,0,0,5,Yes,Fiber optic,No,No,No,No,0,1,0,1,75.6,402.5,0.0
9646-NMHXE,0,1,0,47,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.65,973.1,0.0
6670-MFRPK,0,1,1,69,Yes,Fiber optic,No,No,Yes,No,0,24,1,0,79.2,5420.65,0.0
6439-PKTRR,0,1,1,70,Yes,DSL,Yes,Yes,Yes,Yes,0,24,0,1,80.7,5617.95,0.0
1996-DBMUS,1,1,0,48,No,Fiber optic,No,No,No,No,0,1,1,0,70.65,3545.05,0.0
6221-AVQYL,0,0,0,2,Yes,Fiber optic,No,No,No,No,0,1,1,0,73.25,131.05,1.0
3387-PLKUI,0,1,1,13,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,18.8,251.25,0.0
2080-CAZNM,1,0,0,41,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,104.4,4133.95,0.0
8969-PRHFK,0,0,0,18,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.65,411.25,0.0
3296-SILRA,1,1,0,1,No,Fiber optic,No,Yes,No,No,0,1,1,0,76.4,76.4,1.0
5673-FSSMF,0,0,0,1,Yes,DSL,No,No,No,No,0,1,1,1,60.15,60.15,1.0
2430-RRYUW,0,0,0,66,No,DSL,Yes,Yes,No,No,0,12,1,0,54.8,3465.7,0.0
0643-OKLRP,1,1,0,47,Yes,Fiber optic,Yes,No,No,No,0,1,0,1,80.35,3825.85,1.0
5871-DGTXZ,0,0,0,32,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.8,607.7,0.0
6519-ZHPXP,0,1,1,72,No,Fiber optic,Yes,Yes,Yes,Yes,0,24,1,0,108.3,7679.65,0.0
8878-RYUKI,0,0,0,52,No,DSL,No,No,Yes,No,0,1,1,1,59.45,3043.7,0.0
6625-FLENO,0,1,0,58,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.75,1185.95,0.0
7881-EVUAD,0,0,0,2,No phone service,DSL,Yes,Yes,No,No,0,1,1,1,42.6,72.4,1.0
9127-QRZMH,0,1,0,44,No,DSL,Yes,Yes,No,Yes,0,12,1,0,59.85,2603.95,0.0
1099-GODLO,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.35,20.35,0.0
4429-WYGFR,0,0,0,26,No,DSL,No,No,No,Yes,0,1,0,0,49.15,1237.3,0.0
3675-YDUPJ,0,0,0,10,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,19.85,193.05,0.0
9306-CPCBC,0,0,0,3,Yes,Fiber optic,No,No,No,No,0,1,1,1,74.25,210.3,1.0
9027-TMATR,0,1,0,43,No,DSL,Yes,No,Yes,Yes,0,24,1,1,78.8,3460.3,0.0
6551-GNYDG,0,1,1,14,No,Fiber optic,No,No,No,No,0,1,1,0,80.9,1152.8,0.0
8735-SDUFN,1,1,0,72,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,24.3,1778.7,0.0
9313-QOLTZ,0,0,0,26,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.9,518.3,0.0
2138-VFAPZ,0,1,1,14,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,19.7,263.65,0.0
8878-HMWBV,0,0,0,3,No,DSL,No,No,Yes,No,0,1,1,1,49.15,169.05,1.0
0380-NEAVX,1,0,0,34,No,Fiber optic,No,Yes,Yes,No,0,12,1,1,99.85,3343.15,0.0
5423-BHIXO,0,0,0,32,Yes,DSL,No,Yes,No,No,0,1,1,1,54.2,1739.6,0.0
4701-AHWMW,0,1,0,55,No phone service,DSL,No,No,Yes,Yes,0,1,1,0,54.55,2978.3,1.0
6376-GAHQE,0,0,0,4,No,Fiber optic,No,No,No,No,0,1,0,1,77.85,299.2,1.0
4967-WPNCF,0,0,0,72,No phone service,DSL,Yes,Yes,Yes,Yes,0,24,1,0,63.7,4464.8,0.0
6891-JPYFF,0,1,1,48,Yes,Fiber optic,Yes,Yes,No,No,0,1,1,0,105.25,4997.5,0.0
4335-BSMJS,0,0,0,62,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,25.8,1563.95,0.0
9237-HQITU,0,0,0,2,No,Fiber optic,No,No,No,No,0,1,1,1,70.7,151.65,1.0
3729-OWRVL,1,0,0,65,Yes,Fiber optic,Yes,No,Yes,Yes,0,24,1,1,110.35,7246.15,0.0
2144-ESWKO,0,0,0,43,No phone service,DSL,Yes,No,Yes,No,0,12,1,0,35.2,1463.7,0.0
4829-AUOAX,0,0,0,46,Yes,Fiber optic,No,No,No,No,0,1,0,0,96.05,4399.5,1.0
8580-AECUZ,1,0,0,1,No,Fiber optic,No,No,No,No,0,1,1,1,79.1,79.1,1.0
3261-CQXOL,0,1,1,71,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,25.45,1813.35,0.0
8984-EYLLL,0,1,0,64,Yes,Fiber optic,No,Yes,No,Yes,0,24,1,1,105.25,6823.4,0.0
0419-YAAPX,0,1,0,49,No,Fiber optic,No,Yes,No,No,0,1,1,0,85.3,4297.95,0.0
4529-CKBCL,0,0,0,2,No,Fiber optic,No,No,No,No,0,1,1,1,80.2,146.05,1.0
7610-TVOPG,0,0,0,15,Yes,No,No internet service,No internet service,No internet service,No internet service,1,1,1,1,26.35,378.6,0.0
6598-RFFVI,0,0,0,2,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.3,28.3,1.0
7606-BPHHN,0,0,0,72,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,19.8,1468.75,0.0
4871-JTKJF,1,0,0,1,No,Fiber optic,No,No,No,No,0,1,1,1,69.65,69.65,1.0
8104-OSKWT,0,0,0,12,Yes,Fiber optic,Yes,No,No,No,0,1,1,1,79.8,1001.2,0.0
3863-QSTYI,0,0,0,59,No,DSL,No,No,Yes,Yes,0,1,1,1,64.65,3735.45,0.0
9050-IKDZA,1,0,0,2,No,Fiber optic,No,No,No,No,0,1,0,0,81.5,162.55,0.0
8944-AILEF,0,1,0,15,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,19.45,340.85,0.0
1120-BMWUB,0,0,0,16,No,DSL,No,Yes,No,Yes,0,1,1,0,53.9,834.15,1.0
1251-KRREG,0,0,0,2,Yes,DSL,No,Yes,No,No,0,1,1,0,54.4,114.1,1.0
2091-GPPIQ,0,1,1,72,Yes,DSL,No,Yes,No,Yes,0,24,1,1,78.95,5730.15,0.0
3594-KADLU,0,1,0,3,No phone service,DSL,Yes,No,No,Yes,0,1,0,0,35.1,101.1,0.0
7764-BDPEE,0,0,1,3,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.85,60.65,0.0
5364-EVNIB,0,0,0,13,No,Fiber optic,No,Yes,Yes,No,0,1,1,1,79.8,973.45,1.0
9030-QGZNL,0,0,0,8,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.85,161.65,0.0
1951-IEYXM,0,1,1,72,Yes,DSL,Yes,Yes,Yes,Yes,0,24,1,0,90.6,6441.85,0.0
7952-OBOYL,0,0,0,3,No,Fiber optic,No,No,Yes,Yes,0,1,1,0,89.85,244.45,0.0
0318-ZOPWS,0,1,0,49,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,20.15,973.35,0.0
2203-GHNWN,0,1,0,24,Yes,Fiber optic,No,No,Yes,No,0,1,1,0,79.65,1928.7,0.0
3963-RYFNS,0,0,0,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,24,1,0,116.45,8013.55,0.0
0772-GYEQQ,0,0,0,3,No,Fiber optic,No,No,Yes,Yes,0,1,1,0,88.35,262.05,1.0
6311-UEUME,0,0,0,29,No,Fiber optic,No,No,No,No,0,1,1,1,78.9,2384.15,1.0
2696-NARTR,0,0,0,11,No,Fiber optic,No,No,No,Yes,0,1,1,1,73.85,926.25,1.0
0997-YTLNY,0,0,1,19,No,DSL,No,No,No,Yes,0,1,0,0,48.8,953.65,0.0
7711-GQBZC,0,1,1,71,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,24.7,1810.55,0.0
2575-GFSOE,0,1,1,7,No,Fiber optic,No,No,No,No,0,1,1,1,69.0,506.9,1.0
8263-JQAIK,1,0,0,2,No phone service,DSL,No,No,No,No,0,1,1,0,24.45,47.5,1.0
0440-EKDCF,0,1,0,62,No,DSL,No,Yes,Yes,Yes,0,24,1,0,60.15,3753.2,0.0
3365-SAIGS,0,0,0,17,No,Fiber optic,No,Yes,No,No,0,1,1,1,83.55,1329.15,0.0
4816-LXZYW,0,0,0,23,Yes,Fiber optic,No,Yes,No,No,0,1,1,1,79.15,1676.95,1.0
8582-KRHPJ,0,0,0,50,No phone service,DSL,Yes,Yes,No,No,0,1,1,0,35.0,1782.4,0.0
6479-VDGRK,0,1,1,72,No,DSL,Yes,Yes,Yes,Yes,0,24,0,0,85.3,6129.2,0.0
7617-EYGLW,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,1,19.45,19.45,0.0
0581-MDMPW,0,0,0,24,Yes,Fiber optic,No,No,Yes,No,0,1,1,0,88.95,2072.75,0.0
